|name_job|type_busy|qualification|location|federalDistrictCode|skills|salary_min|salary_max|salary_stat_mean
1343|аналитик|full-time|junior|с а р а т о в с к а я о б л а с т ь|4.0|Internet,Libre Office Writer,Libre Office Calc,Word,Libre Office Impress,mail,Excel,Libre Office Math,Libre Office Base,Libre Office Draw,Windows|20000.0|20000.0|110600
1352|старший ревизор аналитик|full-time|junior|с а р а т о в с к а я о б л а с т ь|4.0|Internet,Libre Office Writer,Libre Office Calc,Word,Libre Office Impress,mail,Excel,Libre Office Math,Libre Office Base,Libre Office Draw,Windows|20000.0|20000.0|110600
1360|маркетолог|full-time|Not_qualification|м о с к в а|1.0|Photoshop,CorelDraw|60000.0|60000.0|104400
1367|технический аналитик|full-time|Not_qualification|с а н к т п е т е р б у р г|2.0|fvp|70000.0|70000.0|105200
1370|ведущий системный аналитик|full-time|Not_qualification|н о в о с и б и р с к а я о б л а с т ь|6.0|ERP|120000.0|120000.0|113800
1378|дивизиональный аналитик продаж|full-time|Not_qualification|р е с п у б л и к а т а т а р с т а н т а т а р с т а н|4.0|MS Office,Excel|50000.0|50000.0|112800
1382|экономист аналитик|full-time|Not_qualification|с а н к т п е т е р б у р г|2.0|ERP,MS Excel|85000.0|85000.0|105200
1388|ведущий экономист аналитик|full-time|Not_qualification|с а н к т п е т е р б у р г|2.0|Word,MS Office,Excel|89000.0|89000.0|105200
1390|помощник маркетолога|full-time|Not_qualification|о р е н б у р г с к а я о б л а с т ь|4.0|b2b|25000.0|40000.0|116200
1393|аналитик данных в low code платформах|full-time|Not_qualification|в о р о н е ж с к а я о б л а с т ь|1.0|Tableau,BI,Power BI|100000.0|120000.0|109300
1394|аналитик данных в low code платформах|full-time|Not_qualification|л у г а н с к а я н а р о д н а я р е с п у б л и к а|3.0|Tableau,BI,Power BI|100000.0|120000.0|103700
1397|маркетолог|full-time|Not_qualification|с а н к т п е т е р б у р г|2.0|Ads,Instagram,Facebook,SEO,VK|70000.0|70000.0|105200
1399|аналитик данных в low code платформах|full-time|Not_qualification|р е с п у б л и к а к а л м ы к и я|3.0|Tableau,BI,Power BI|100000.0|120000.0|111300
1401|помощник маркетолога|full-time|Not_qualification|о м с к а я о б л а с т ь|6.0|smm|70000.0|70000.0|112200
1407|аналитик данных в low code платформах|full-time|Not_qualification|р е с п у б л и к а к о м и|2.0|Tableau,BI,Power BI|100000.0|120000.0|106600
1408|аналитик данных в low code платформах|full-time|Not_qualification|т в е р с к а я о б л а с т ь|1.0|Tableau,BI,Power BI|100000.0|120000.0|112000
1412|аналитик данных в low code платформах|full-time|Not_qualification|т о м с к а я о б л а с т ь|6.0|Tableau,BI,Power BI|100000.0|120000.0|110600
1414|специалист по управлению данными|full-time|Not_qualification|в л а д и м и р с к а я о б л а с т ь|1.0|IPS,xml,ERP TK|45000.0|55000.0|109900
1416|аналитик данных|full-time|Not_qualification|ч е л я б и н с к а я о б л а с т ь|5.0|SELECT,GROUP BY,UNION,WITH,ORDER BY,SQL,LIMIT,CASE,WHERE,JOIN,HAVING|30000.0|50000.0|110400
1417|ведущий аналитик|part-time|Not_qualification|н о в о с и б и р с к а я о б л а с т ь|6.0|PR|63000.0|63000.0|113800
1419|аналитик данных в low code платформах|full-time|Not_qualification|с м о л е н с к а я о б л а с т ь|1.0|Tableau,BI,Power BI|100000.0|120000.0|113200
1420|аналитик|full-time|Not_qualification|х а б а р о в с к и й к р а й|7.0|Excel|48500.0|53000.0|109300
1426|аналитик данных в low code платформах|full-time|Not_qualification|п е н з е н с к а я о б л а с т ь|4.0|Tableau,BI,Power BI|100000.0|120000.0|111000
1427|аналитик данных в low code платформах|full-time|Not_qualification|м у р м а н с к а я о б л а с т ь|2.0|Tableau,BI,Power BI|100000.0|120000.0|106000
1430|аналитик данных в low code платформах|full-time|Not_qualification|т ю м е н с к а я о б л а с т ь|5.0|Tableau,BI,Power BI|100000.0|120000.0|108900
1432|маркетолог|full-time|Not_qualification|р е с п у б л и к а с а х а я к у т и я|7.0|B2C,B2B|50000.0|50000.0|105700
1433|аналитик данных в low code платформах|full-time|Not_qualification|р е с п у б л и к а м а р и й э л|4.0|Tableau,BI,Power BI|100000.0|120000.0|112300
1434|аналитик данных в low code платформах|full-time|Not_qualification|в л а д и м и р с к а я о б л а с т ь|1.0|Tableau,BI,Power BI|100000.0|120000.0|109900
1437|аналитик данных в low code платформах|full-time|Not_qualification|к и р о в с к а я о б л а с т ь|4.0|Tableau,BI,Power BI|100000.0|120000.0|111100
1438|аналитик данных в low code платформах|full-time|Not_qualification|р е с п у б л и к а м о р д о в и я|4.0|Tableau,BI,Power BI|100000.0|120000.0|112000
1439|маркетолог аналитик|full-time|Not_qualification|с а м а р с к а я о б л а с т ь|4.0|NPS,CSI|30000.0|55000.0|111700
1442|ml инженер|full-time|Not_qualification|п р и м о р с к и й к р а й|7.0|Python,Java|110000.0|110000.0|109000
1446|аналитик данных в low code платформах|full-time|Not_qualification|р е с п у б л и к а к р ы м|3.0|Tableau,BI,Power BI|100000.0|120000.0|105500
1451|аналитик отдела маркетинга|full-time|Not_qualification|н о в о с и б и р с к а я о б л а с т ь|6.0|Excel,Power Point|100000.0|100000.0|113800
1454|инженер аналитик|full-time|Not_qualification|с в е р д л о в с к а я о б л а с т ь|5.0|mdash|22400.0|22400.0|111100
1457|аналитик данных|full-time|Not_qualification|п р и м о р с к и й к р а й|7.0|ClickHouse,PostgreSQL,GreenPlum|90000.0|90000.0|109000
1459|инженер данных|full-time|Not_qualification|п р и м о р с к и й к р а й|7.0|python,sql|70000.0|70000.0|109000
1464|аналитик soc|full-time|Not_qualification|п р и м о р с к и й к р а й|7.0|WAF,ldquo,NGFW,IPS,EDR,IDS,rdquo|75000.0|140000.0|109000
1468|data engineer|full-time|Not_qualification|п р и м о р с к и й к р а й|7.0|Python,Java,Rust|120000.0|120000.0|109000
1476|бизнес аналитик|full-time|Not_qualification|м о с к в а|1.0|BPM,Oder Management System,Aris,ERP,UML,BPMN,DFD,OMS|75000.0|75000.0|104400
1477|помощник аналитика|full-time|Not_qualification|р е с п у б л и к а м о р д о в и я|4.0|Excel|20000.0|20000.0|112000
1479|системный аналитик с|full-time|Not_qualification|п р и м о р с к и й к р а й|7.0|BPMN,UML|65000.0|65000.0|109000
1483|аналитик разработчик с erp|full-time|Not_qualification|м о с к в а|1.0|ERP|170000.0|170000.0|104400
1487|аналитик данных в low code платформах|full-time|Not_qualification|б р я н с к а я о б л а с т ь|1.0|Tableau,BI,Power BI|100000.0|120000.0|110100
1488|системный аналитик|full-time|Not_qualification|с а н к т п е т е р б у р г|2.0|Kanban,ER,Kafka,Scrum,Waterfall,gRPC,REST,SOAP,UML,BPMN,Agile|100000.0|120000.0|105200
1490|аналитик данных в low code платформах|full-time|Not_qualification|р е с п у б л и к а б у р я т и я|7.0|Tableau,BI,Power BI|100000.0|120000.0|108300
1496|дата аналитик в продуктовую команду|full-time|Not_qualification|м о с к в а|1.0|Superset,PowerBI,Tableau,BI,DataLens|100000.0|174000.0|104400
1498|стажер аналитик с|full-time|junior|х а н т ы м а н с и й с к и й а в т о н о м н ы й о к р у г ю г р а|5.0|Business Studio,Visio,stormbpmn,com,bpmn,io|43000.0|43000.0|108400
1501|администратор баз данных|full-time|Not_qualification|м у р м а н с к а я о б л а с т ь|2.0|DNS,DHCP,IP,TCP|55000.0|75000.0|106000
1504|ведущий специалист|full-time|Not_qualification|с а н к т п е т е р б у р г|2.0|Microsoft Office|87000.0|87000.0|105200
1509|оператор аналитик по работе с системой меркурий|full-time|Not_qualification|р е с п у б л и к а т а т а р с т а н т а т а р с т а н|4.0|ERP,web|42000.0|45000.0|112800
1516|data science nlp|full-time|Not_qualification|р о с т о в с к а я о б л а с т ь|3.0|BERT,NLP,etc,IDF,T5,GPT,TF,GPU,chaining LLM,LangChain,Word2Vec|100000.0|180000.0|109500
1518|продакт маркетолог|temporary|Not_qualification|п е р м с к и й к р а й|4.0|Figma,Word,MS Office,Excel,Miro,PowerPoint|50000.0|50000.0|110800
1525|аналитик с|full-time|Not_qualification|n o t l o c a t i o n|2.0|sbquo|100000.0|100000.0|108900
1529|аналитик данных в low code платформах|full-time|Not_qualification|с т а в р о п о л ь с к и й к р а й|8.0|Tableau,BI,Power BI|100000.0|120000.0|106000
1532|маркетолог|full-time|Not_qualification|р е с п у б л и к а т а т а р с т а н т а т а р с т а н|4.0|Instagram|65000.0|65000.0|112800
1536|трейд маркетолог|full-time|Not_qualification|с а х а л и н с к а я о б л а с т ь|7.0|POS|80000.0|80000.0|104800
1540|аналитик|full-time|Not_qualification|к р а с н о д а р с к и й к р а й|3.0|excel,1с|42350.0|42350.0|109000
1543|начальник отдела информационных технологий и аналитики|full-time|Not_qualification|с а м а р с к а я о б л а с т ь|4.0|MongoDB,backend,SQL,PL,MS SQL Server,Oracle Database,frontend|60000.0|60000.0|111700
1551|аналитик отдела аналитики и проектирования информационных систем|full-time|Not_qualification|м о с к в а|1.0|cloud computing services,wireframe,API,MS Office,Gitlab,UML,BPMN|90000.0|90000.0|104400
1552|старший аналитик отдела анализа и оптимизации капитальных вложений|full-time|Not_qualification|к р а с н о я р с к и й к р а й|6.0|SAP 4HANA|31000.0|31000.0|106700
1563|администратор баз данных|full-time|Not_qualification|м у р м а н с к а я о б л а с т ь|2.0|html|58000.0|58000.0|106000
1565|аналитик отдела анализа и реагирования на инциденты иб|full-time|Not_qualification|м о с к в а|1.0|FW,SIEM,Security Vision,Antivirus,PS,PT SIEM,Python,IPS,Bash,IDS,SOAR|90000.0|120000.0|104400
1567|администратор баз данных|full-time|Not_qualification|м о с к о в с к а я о б л а с т ь|1.0|Nginx,Mapinfo,ArcGIS|61900.0|61900.0|109300
1568|маркетолог аналитик|full-time|Not_qualification|к о с т р о м с к а я о б л а с т ь|1.0|1с|50000.0|50125.0|108000
1575|интернет маркетолог|full-time|Not_qualification|и р к у т с к а я о б л а с т ь|6.0|coreldraw|60000.0|60000.0|107600
1599|bim менеджер|full-time|Not_qualification|м о с к в а|1.0|BIM|175000.0|175000.0|104400
1608|маркетолог|remote|Not_qualification|р е с п у б л и к а б у р я т и я|7.0|SMM,SEO,email|50000.0|90000.0|108300
1613|bim координатор|full-time|Not_qualification|м о с к в а|1.0|EIR,BIM,BEP|135000.0|135000.0|104400
1614|маркетолог|full-time|Not_qualification|м о с к о в с к а я о б л а с т ь|1.0|POS|60000.0|60000.0|109300
